feature,target,owner,owner_kind,stimulus,directive,detail,status,span_kind,file,line,match_on,arm,nesting,conditions,source,generate
core,is_fiom_active,is_fiom_active,function,hypervisor,out of reach: Hypervisor is not implemented in this model,,todo,T,core/sys_regs.sail,453,cur_privilege,VirtualSupervisor,1,match cur_privilege,"VirtualSupervisor => internal_error(__FILE__, __LINE__, ""Hypervisor extension not supported""),",opcode_sweep.py core/sys_regs.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,F,core/sys_regs.sail,473,,,0,,) -> Mtvec = {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,B,core/sys_regs.sail,476,,,0,,let v : Mtvec = match trapVectorMode(v[Mode]) {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,T,core/sys_regs.sail,477,trapVectorMode(v[Mode]),TV_Direct,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Direct => if direct_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,B,core/sys_regs.sail,477,trapVectorMode(v[Mode]),TV_Direct,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Direct => if direct_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,T,core/sys_regs.sail,477,trapVectorMode(v[Mode]),TV_Direct,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Direct => if direct_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,477,trapVectorMode(v[Mode]),TV_Direct,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Direct => if direct_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,478,trapVectorMode(v[Mode]),TV_Vector,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Vector => if vectored_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,B,core/sys_regs.sail,478,trapVectorMode(v[Mode]),TV_Vector,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Vector => if vectored_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,478,trapVectorMode(v[Mode]),TV_Vector,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Vector => if vectored_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,478,trapVectorMode(v[Mode]),TV_Vector,1,let v : Mtvec = match trapVectorMode(v[Mode]),"TV_Vector => if vectored_supported then v else [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,479,trapVectorMode(v[Mode]),_,1,let v : Mtvec = match trapVectorMode(v[Mode]),_         => match xtvec_mode_reserved_behavior {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,B,core/sys_regs.sail,479,trapVectorMode(v[Mode]),_,1,let v : Mtvec = match trapVectorMode(v[Mode]),_         => match xtvec_mode_reserved_behavior {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,480,xtvec_mode_reserved_behavior,Xtvec_Fatal,2,let v : Mtvec = match trapVectorMode(v[Mode]) AND _         => match xtvec_mode_reserved_behavior,"Xtvec_Fatal => reserved_behavior(""Tried to write a reserved value ("" ^ dec_str(unsigned(v[Mode])) ^ "") to the MODE field of xtvec.""),",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,481,xtvec_mode_reserved_behavior,Xtvec_Ignore,2,let v : Mtvec = match trapVectorMode(v[Mode]) AND _         => match xtvec_mode_reserved_behavior,"Xtvec_Ignore => [v with Mode = o[Mode]],",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,B,core/sys_regs.sail,485,,,0,,let base_alignment : tvec_alignment = match trapVectorMode(v[Mode]) {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,T,core/sys_regs.sail,486,trapVectorMode(v[Mode]),TV_Direct,1,let base_alignment : tvec_alignment = match trapVectorMode(v[Mode]),"TV_Direct   => direct_alignment_exp,",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),todo,T,core/sys_regs.sail,487,trapVectorMode(v[Mode]),TV_Vector,1,let base_alignment : tvec_alignment = match trapVectorMode(v[Mode]),"TV_Vector   => vectored_alignment_exp,",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,core/sys_regs.sail,489,trapVectorMode(v[Mode]),TV_Reserved,1,let base_alignment : tvec_alignment = match trapVectorMode(v[Mode]),"internal_error(__FILE__, __LINE__, ""Reserved mode in xtvec.""),",opcode_sweep.py core/sys_regs.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,B,core/sys_regs.sail,492,,,0,,if base_alignment > 2,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_tvec,legalize_tvec,function,operand_value,vary the operand: the guard discriminates on a specific register or value,,todo,T,core/sys_regs.sail,493,,,0,,then [v with Base = [v[Base] with (base_alignment - 3) .. 0 = zeros()]],opcode_sweep.py core/sys_regs.sail
core,legalize_tvec,legalize_tvec,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_tvec() reached via 2 instruction(s),covered,T,core/sys_regs.sail,494,,,0,,else v;,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,covered,T,core/sys_regs.sail,502,,,0,,"mapping clause csr_name_map = 0x342  <-> ""mcause""",opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,covered,F,core/sys_regs.sail,505,,,0,,"function tvec_addr(m : Mtvec, c : Mcause) -> option(xlenbits) = {",opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,covered,B,core/sys_regs.sail,507,,,0,,match trapVectorMode(m[Mode]) {,opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,covered,T,core/sys_regs.sail,508,trapVectorMode(m[Mode]),TV_Direct,1,match trapVectorMode(m[Mode]),"TV_Direct => Some(base),",opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,todo,B,core/sys_regs.sail,509,trapVectorMode(m[Mode]),TV_Vector,1,match trapVectorMode(m[Mode]),TV_Vector => if   c[IsInterrupt] == 0b1,opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,todo,T,core/sys_regs.sail,509,trapVectorMode(m[Mode]),TV_Vector,1,match trapVectorMode(m[Mode]),TV_Vector => if   c[IsInterrupt] == 0b1,opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,todo,T,core/sys_regs.sail,510,trapVectorMode(m[Mode]),TV_Vector,1,match trapVectorMode(m[Mode]),then Some(base + (zero_extend(c[Cause]) << 2)),opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,todo,T,core/sys_regs.sail,511,trapVectorMode(m[Mode]),TV_Vector,1,match trapVectorMode(m[Mode]),"else Some(base),",opcode_sweep.py core/sys_regs.sail
core,tvec_addr,tvec_addr,function,unclassified,read the guard and decide what arranges it,,todo,T,core/sys_regs.sail,512,trapVectorMode(m[Mode]),TV_Reserved,1,match trapVectorMode(m[Mode]),TV_Reserved => None(),opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sstvecd,todo,B,core/sys_regs.sail,516,,,0,,function clause currentlyEnabled(Ext_Sstvecd) = hartSupports(Ext_Sstvecd) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sstvecd,todo,T,core/sys_regs.sail,516,,,0,,function clause currentlyEnabled(Ext_Sstvecd) = hartSupports(Ext_Sstvecd) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sstvecd,todo,T,core/sys_regs.sail,516,,,0,,function clause currentlyEnabled(Ext_Sstvecd) = hartSupports(Ext_Sstvecd) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,legalize_xepc,legalize_xepc,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_xepc() reached via 2 instruction(s),todo,F,core/sys_regs.sail,525,,,0,,function legalize_xepc(v : xlenbits) -> xlenbits = {,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_xepc,legalize_xepc,function,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zca,todo,B,core/sys_regs.sail,526,,,0,,if   hartSupports(Ext_Zca),opcode_sweep.py core/sys_regs.sail
core,legalize_xepc,legalize_xepc,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_xepc() reached via 2 instruction(s),todo,T,core/sys_regs.sail,527,,,0,,then [v with 0 = 0b0],opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,legalize_xepc,legalize_xepc,function,operand_value,vary the operand: the guard discriminates on a specific register or value,,todo,T,core/sys_regs.sail,528,,,0,,else [v with 1..0 = zeros()],opcode_sweep.py core/sys_regs.sail
core,align_pc,align_pc,function,helper_function,"execute an instruction that calls this helper: MRET, SRET, CSRImm, CSRReg",align_pc() reached via 4 instruction(s),covered,F,core/sys_regs.sail,533,,,0,,function align_pc(addr : xlenbits) -> xlenbits = {,opcode_sweep.py extensions/I/base_insts.sail extensions/Zicsr/zicsr_insts.sail
core,align_pc,align_pc,function,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zca,covered,B,core/sys_regs.sail,534,,,0,,if currentlyEnabled(Ext_Zca),opcode_sweep.py core/sys_regs.sail
core,align_pc,align_pc,function,helper_function,"execute an instruction that calls this helper: MRET, SRET, CSRImm, CSRReg",align_pc() reached via 4 instruction(s),covered,T,core/sys_regs.sail,535,,,0,,then [addr with 0 = 0b0],opcode_sweep.py extensions/I/base_insts.sail extensions/Zicsr/zicsr_insts.sail
core,align_pc,align_pc,function,operand_value,vary the operand: the guard discriminates on a specific register or value,,todo,T,core/sys_regs.sail,536,,,0,,else [addr with 1..0 = zeros()],opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,544,,,0,,"mapping clause csr_name_map = 0x343  <-> ""mtval""",opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,545,,,0,,"mapping clause csr_name_map = 0x340  <-> ""mscratch""",opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sscounterenw,todo,T,core/sys_regs.sail,559,,,0,,function clause currentlyEnabled(Ext_Sscounterenw) = hartSupports(Ext_Sscounterenw) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sscounterenw,todo,B,core/sys_regs.sail,559,,,0,,function clause currentlyEnabled(Ext_Sscounterenw) = hartSupports(Ext_Sscounterenw) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,currentlyEnabled,currentlyEnabled,function_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Sscounterenw,todo,T,core/sys_regs.sail,559,,,0,,function clause currentlyEnabled(Ext_Sscounterenw) = hartSupports(Ext_Sscounterenw) & currentlyEnabled(Ext_S),opcode_sweep.py core/sys_regs.sail
core,legalize_scounteren,legalize_scounteren,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_scounteren() reached via 2 instruction(s),todo,F,core/sys_regs.sail,566,,,0,,Mk_Counteren(v[31 .. 0] & sys_scounteren_writable_bits),opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,569,,,0,,"mapping clause csr_name_map = 0x106  <-> ""scounteren""",opcode_sweep.py core/sys_regs.sail
core,legalize_mcounteren,legalize_mcounteren,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_mcounteren() reached via 2 instruction(s),todo,F,core/sys_regs.sail,575,,,0,,"function legalize_mcounteren(_c : Counteren, v : xlenbits) -> Counteren = {",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,580,,,0,,"mapping clause csr_name_map = 0x306  <-> ""mcounteren""",opcode_sweep.py core/sys_regs.sail
core,legalize_mcountinhibit,legalize_mcountinhibit,function,helper_function,"execute an instruction that calls this helper: CSRImm, CSRReg",legalize_mcountinhibit() reached via 2 instruction(s),todo,F,core/sys_regs.sail,590,,,0,,"function legalize_mcountinhibit(_c : Counterin, v : xlenbits) -> Counterin = {",opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,597,,,0,,"mapping clause csr_name_map = 0x320  <-> ""mcountinhibit""",opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,625,,,0,,"mapping clause csr_name_map = 0xF11  <-> ""mvendorid""",opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,626,,,0,,"mapping clause csr_name_map = 0xF12  <-> ""marchid""",opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,627,,,0,,"mapping clause csr_name_map = 0xF13  <-> ""mimpid""",opcode_sweep.py core/sys_regs.sail
core,csr_name_map,csr_name_map,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/sys_regs.sail,628,,,0,,"mapping clause csr_name_map = 0xF14  <-> ""mhartid""",opcode_sweep.py core/sys_regs.sail
